CSIScontractID,idvpiid,piid,ContractNumber,idvmodificationnumber,modnumber,transactionnumber,CSIStransactionID,agencyID,contractingofficeagencyid,idvagencyid,CSISidvmodificationID,CSISidvpiidid,isIDV,CSISsourceIDVmodificationID,CSISmodifiedBy,CSISmodifiedDate,fiscal_year,last_modified_date,MaxOfCSISCreatedDate,IsInContractFPDS,IsNew6Dup,contract_transaction_unique_key,contract_award_unique_key,IsFPDSerror,ContractLabelID,ContractLabelText,TFBSOoriginated,TFBSOmentioned,IsPerformanceBasedLogistics,IsOrganicPBL,IsOfficialPBL,PrimaryProjectID,CrisisFunding,IsOddBlankIDVagencyID,IsOddBlankIDVPIID
65609731,,FA862616C2138,FA862616C2138,,P00030,4,72355129,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00031,5,72355130,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00032,5,72355131,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00033,5,72355132,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00034,4,72355133,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00034,5,72355134,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00035,5,72355135,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00036,5,72355136,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00038,5,72355137,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,A00029,5,77267711,9700,9763,,656978,23356,NULL,NULL,GSanders@csis.org,2020-03-27 14:00:38.200,2019,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_A00029_-NONE-_5,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,A00030,5,77267712,9700,9763,,656978,23356,NULL,NULL,GSanders@csis.org,2020-03-27 14:00:38.200,2019,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_A00030_-NONE-_5,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00037,5,77267713,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2020-03-27 14:00:38.200,2019,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00037_-NONE-_5,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00039,5,77267714,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2020-03-27 14:00:38.200,2019,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00039_-NONE-_5,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00040,4,77267715,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2020-03-27 14:00:38.200,2019,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00040_-NONE-_4,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00040,5,77267716,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2020-03-27 14:00:38.200,2019,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00040_-NONE-_5,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00041,5,77267717,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2020-03-27 14:00:38.200,2019,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00041_-NONE-_5,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,20,2,36327390,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-09-24 00:00:00.0000000,2016-09-30 10:43:56.750,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,24,2,36622880,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2013-12-23 00:00:00.0000000,2016-09-19 21:26:14.513,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096773,FA865009D2923,0014,NULL,0,8,4,36676573,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-04-01 00:00:00.0000000,2016-09-19 19:36:13.173,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096773,FA865009D2923,0014,NULL,0,7,4,36926888,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-01-02 00:00:00.0000000,2016-09-20 00:25:00.550,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664663,FA865009D2922,0013,NULL,0,6,4,37979891,9700,5700,9700,258678,270707,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2015-04-16 00:00:00.0000000,2016-09-20 01:19:52.690,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,22,2,38613870,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2013-10-29 00:00:00.0000000,2016-09-19 21:05:40.543,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,32,2,38694057,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-07-17 00:00:00.0000000,2016-09-19 18:20:45.160,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,26,2,38902821,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-01-28 00:00:00.0000000,2016-09-19 20:51:09.107,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096778,FA865009D2923,0020,NULL,0,6,1,39021723,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2013-11-01 00:00:00.0000000,2016-09-19 19:31:05.693,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,21,2,39193806,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2013-10-28 00:00:00.0000000,2016-09-19 21:05:40.543,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096773,FA865009D2923,0014,NULL,0,6,4,39228302,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2013-11-25 00:00:00.0000000,2016-09-20 00:01:35.020,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,25,2,39482315,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-01-16 00:00:00.0000000,2016-09-19 23:58:12.073,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,23,2,39796652,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2013-11-15 00:00:00.0000000,2016-09-19 18:42:30.280,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,33,2,40064835,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-08-28 00:00:00.0000000,2016-09-19 16:45:45.183,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,29,2,40138833,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-04-10 00:00:00.0000000,2016-09-19 20:17:40.103,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,27,2,40764830,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-03-22 00:00:00.0000000,2016-09-19 18:42:30.280,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664663,FA865009D2922,0013,NULL,0,4,4,40793419,9700,5700,9700,258678,270707,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2015-04-16 00:00:00.0000000,2016-09-20 01:19:52.690,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,30,2,41119191,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-05-07 00:00:00.0000000,2016-09-19 19:49:09.300,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664663,FA865009D2922,0013,NULL,0,5,4,41245416,9700,5700,9700,258678,270707,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2015-04-16 00:00:00.0000000,2016-09-20 01:19:50.450,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,28,2,41276081,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-04-24 00:00:00.0000000,2016-09-19 18:20:45.160,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,31,2,41289359,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-06-25 00:00:00.0000000,2016-09-19 19:00:27.573,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096773,FA865009D2923,0014,NULL,0,9,4,41535345,NULL,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2014-10-16 00:00:00.0000000,2016-02-16 18:11:07.860,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096751,FA865009D2922,0004,NULL,0,1A,4,41636189,NULL,9763,9700,258678,270707,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2015-08-10 00:00:00.0000000,2016-02-17 00:23:48.547,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,38,2,41703402,NULL,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2014-12-23 00:00:00.0000000,2016-02-16 19:12:58.380,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,39,2,41703403,NULL,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2015-02-05 00:00:00.0000000,2016-02-16 19:51:18.217,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664663,FA865009D2922,0013,NULL,0,8,4,41703764,NULL,5700,9700,258678,270707,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2015-04-16 00:00:00.0000000,2016-02-16 20:07:09.430,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664663,FA865009D2922,0013,NULL,0,9,4,41703765,9700,5700,9700,258678,270707,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2015-06-23 00:00:00.0000000,2016-02-16 22:41:40.453,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,36,2,41703766,NULL,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2014-11-24 00:00:00.0000000,2016-02-16 18:34:42.260,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,42,2,41703767,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2015-07-15 00:00:00.0000000,2016-02-16 23:27:03.520,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,44,2,41703768,NULL,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2015-09-01 00:00:00.0000000,2016-02-17 01:08:03.890,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,35,2,41704224,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2014-11-18 00:00:00.0000000,2016-02-16 17:59:46.803,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,40,2,41704225,NULL,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2015-03-13 00:00:00.0000000,2016-02-16 20:23:38.493,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,45,2,41704226,NULL,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2015-08-24 00:00:00.0000000,2016-02-17 00:53:05.813,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,34,2,41704684,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2014-10-20 00:00:00.0000000,2016-02-16 18:39:48.883,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,37,2,41706382,NULL,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2014-12-15 00:00:00.0000000,2016-02-16 19:06:09.727,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,41,2,41706383,NULL,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2015-03-17 00:00:00.0000000,2016-02-16 20:26:19.447,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,47,2,41706384,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2015-10-28 00:00:00.0000000,2016-02-17 02:07:47.907,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,43,2,41707245,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2015-07-20 00:00:00.0000000,2016-02-16 23:39:30.937,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,46,2,41707246,NULL,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2015-09-01 00:00:00.0000000,2016-02-17 01:08:03.890,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664663,FA865009D2922,0013,NULL,0,7,4,41807663,NULL,5700,9700,258678,270707,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2015-04-16 00:00:00.0000000,2016-02-16 19:32:25.897,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096773,FA865009D2923,0014,NULL,0,12,4,59974936,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2016-09-13 00:00:00.0000000,2017-01-04 11:11:34.643,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,50,2,60224789,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2015-11-05 00:00:00.0000000,2017-01-04 09:35:49.577,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,54,2,60246269,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2016-01-25 00:00:00.0000000,2017-01-04 09:58:39.350,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,51,2,60627706,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2015-12-15 00:00:00.0000000,2017-01-04 09:46:14.267,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096773,FA865009D2923,0014,NULL,0,10,4,60999969,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2016-03-23 00:00:00.0000000,2017-01-04 10:18:09.013,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664663,FA865009D2922,0013,NULL,0,10,4,61358060,9700,5700,9700,258678,270707,1,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2016-02-04 00:00:00.0000000,2017-01-04 10:01:40.810,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,57,2,62135326,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2016-07-28 00:00:00.0000000,2017-01-04 11:04:34.170,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096773,FA865009D2923,0014,NULL,0,11,4,62266824,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2016-07-28 00:00:00.0000000,2017-01-04 10:33:50.307,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,52,2,62460615,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2016-01-19 00:00:00.0000000,2017-01-04 09:56:43.197,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,49,2,62592168,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2015-10-27 00:00:00.0000000,2017-01-04 09:33:02.910,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664663,FA865009D2922,0013,NULL,0,12,4,63917670,9700,5700,9700,258678,270707,1,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2016-09-16 00:00:00.0000000,2017-01-04 11:12:52.080,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,48,2,63941394,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2015-10-16 00:00:00.0000000,2017-01-04 09:30:34.977,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,58,2,64008601,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2016-09-30 00:00:00.0000000,2017-01-04 11:15:21.040,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,55,2,64404664,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2016-03-04 00:00:00.0000000,2017-01-04 10:10:50.457,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664663,FA865009D2922,0013,NULL,0,11,4,65115558,9700,5700,9700,258678,270707,1,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2016-10-27 00:00:00.0000000,2017-01-04 11:04:51.550,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,53,2,65260322,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2016-03-01 00:00:00.0000000,2017-01-04 09:57:11.180,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,56,2,65530917,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2016-04-05 00:00:00.0000000,2017-01-04 10:23:19.163,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,59,2,67320125,9700,5700,9700,284400,171543,1,NULL,CSIS\ZWang,2017-11-22 10:31:10.797,2017,2017-08-14 00:00:00.0000000,2017-11-14 13:46:08.010,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096773,FA865009D2923,0014,NULL,0,13,4,67789656,9700,5700,9700,284400,171543,1,NULL,CSIS\ZWang,2017-11-22 10:31:10.797,2017,2016-12-21 00:00:00.0000000,2017-11-14 13:14:46.797,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,1G,2,68431801,9700,9763,9700,284400,171543,1,NULL,CSIS\ZWang,2017-11-22 10:31:10.797,2017,2017-04-12 00:00:00.0000000,2017-11-14 13:28:25.910,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,60,2,70771633,097,5700,9700,284400,171543,1,NULL,GSanders@csis.org,2018-02-26 07:05:36.163,2018,2017-11-08 00:00:00.0000000,2018-02-13 10:56:06.487,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,1H,2,72162599,097,9763,9700,284400,171543,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,1J,2,72162600,097,9763,9700,284400,171543,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,1K,2,72162601,097,9763,9700,284400,171543,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
